endpoint,target_power,gender,block_id,block_size,unit_in_block,assignment,stratum_target_n,scheduled_n,top_up_n,top_up_required,analysis_mode,design_mode
heavy_drinking_30d,0.8,Man,531,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,531,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,531,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,531,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,532,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,532,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,532,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,532,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,532,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,532,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,532,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,532,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,533,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,533,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,533,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,533,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,533,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,533,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,533,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,533,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,534,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,534,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,534,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,534,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,534,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,534,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,534,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,534,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,535,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,535,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,535,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,535,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,535,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,535,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,535,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,535,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,536,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,536,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,536,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,536,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,536,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,536,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,536,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,536,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,537,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,537,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,537,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,537,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,537,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,537,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,537,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,537,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,538,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,538,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,538,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,538,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,538,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,538,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,538,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,538,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,539,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,539,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,539,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,539,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,539,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,539,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,539,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,539,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,540,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,540,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,540,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,540,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,540,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,540,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,540,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,540,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,541,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,541,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,541,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,541,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,541,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,541,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,541,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,541,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,542,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,542,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,542,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,542,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,542,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,542,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,542,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,542,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,543,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,543,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,543,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,543,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,543,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,543,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,543,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,543,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,544,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,544,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,544,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,544,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,544,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,544,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,544,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,544,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,545,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,545,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,545,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,545,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,545,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,545,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,545,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,545,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,546,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,546,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,546,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,546,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,546,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,546,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,546,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,546,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,547,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,547,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,547,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,547,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,547,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,547,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,547,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,547,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,548,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,548,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,548,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,548,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,548,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,548,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,548,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,548,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,549,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,549,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,549,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,549,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,549,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,549,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,549,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,549,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,550,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,550,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,550,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,550,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,550,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,550,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,550,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,550,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,551,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,551,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,551,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,551,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,551,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,551,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,551,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,551,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,552,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,552,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,552,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,552,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,552,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,552,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,552,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,552,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,553,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,553,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,553,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,553,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,553,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,553,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,553,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,553,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,554,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,554,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,554,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,554,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,554,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,554,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,554,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,554,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,555,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,555,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,555,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,555,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,555,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,555,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,555,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,555,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,556,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,556,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,556,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,556,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,556,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,556,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,556,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,556,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,557,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,557,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,557,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,557,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,557,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,557,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,557,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,557,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,558,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,558,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,558,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,558,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,558,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,558,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,558,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,558,8,8,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,559,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,559,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,559,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,559,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,559,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,559,8,6,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,559,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,559,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,560,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,560,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,560,8,3,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,560,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,560,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,560,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,560,8,7,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,560,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,561,8,1,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,561,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,561,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,561,8,4,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,561,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,561,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,561,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,561,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,562,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,562,8,2,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,562,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,562,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,562,8,5,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,562,8,6,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,562,8,7,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,562,8,8,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,563,8,1,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,563,8,2,Treatment,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,563,8,3,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,563,8,4,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
heavy_drinking_30d,0.8,Man,563,8,5,Control,5911,5910,1,TRUE,observational,prospective_trial_planning
